column_name,column_label,spss_file
q144,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu gospodarstwa domowego: pralki, lodówki itp.",CBOS_113_10_1999.sav
q145,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - opłaty za mieszkanie, dom, gaz, elektryczność, telefon itp.",CBOS_113_10_1999.sav
q146,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki związane z leczeniem",CBOS_113_10_1999.sav
q147,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki związane z nauką szkolną, kształceniem",CBOS_113_10_1999.sav
q148,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki związane z życiem kulturalnym (zakup książek, czasopism, biletów do teatru, na koncert)",CBOS_113_10_1999.sav
q149,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki na rozrywki, przyjemności",CBOS_113_10_1999.sav
q150,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu telewizyjnego, magnetowidu, kamery",CBOS_113_10_1999.sav
q151,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu do słuchania muzyki (np.radia, wieży stereo, odtwarzacza kompaktowego)",CBOS_113_10_1999.sav
q152,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu komputerowego, drukarki",CBOS_113_10_1999.sav
q153,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wyjazd na urlop, wakacje",CBOS_113_10_1999.sav
q154,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - na koszty rodzinnych uroczystości i wydarzeń, np. ślubu, chrzcin, pogrzebu itp.",CBOS_113_10_1999.sav
q155,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup samochodu",CBOS_113_10_1999.sav
q156,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup mieszkania, domu",CBOS_113_10_1999.sav
q157,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup działki budowlanej, rekreacyjnej",CBOS_113_10_1999.sav
q158,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - na inne cele",CBOS_113_10_1999.sav
q159,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na: - na inne cele (jakie?)",CBOS_113_10_1999.sav
q95i6,50. Z czego przede wszystkim utrzymuje się P. obecnie? -Z oszczędności,CBOS_322_03_2017.sav
q138,Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_322_03_2017.sav
DochOs,MIESIĘCZNE DOCHODY NETTO respondenta,CBOS_322_03_2017.sav
q142,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_322_03_2017.sav
DochPC,PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM,CBOS_322_03_2017.sav
q110,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_230_07_2009.sav
q112,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_230_07_2009.sav
q115,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_230_07_2009.sav
q128,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Pieczywo",CBOS_172_09_2004.sav
q129,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Makaron, mąka, kasza i inne wyroby mączne",CBOS_172_09_2004.sav
q130,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Mięso i wędliny",CBOS_172_09_2004.sav
q131,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Nabiał (mleko, masło, sery, jajka)",CBOS_172_09_2004.sav
q132,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Cukier i wyroby cukiernicze",CBOS_172_09_2004.sav
q133,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Tłuszcze roślinne (np. margaryna, olej)",CBOS_172_09_2004.sav
q134,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Świeże warzywa i owoce",CBOS_172_09_2004.sav
q135,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Przetwory warzywne i owocowe",CBOS_172_09_2004.sav
q136,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Napoje alkoholowe (wódka, wino, piwo)",CBOS_172_09_2004.sav
q137,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Kawa i herbata",CBOS_172_09_2004.sav
q138,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Benzyna lub olej napędowy",CBOS_172_09_2004.sav
q139,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Środki higieny",CBOS_172_09_2004.sav
q140,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Lekarstwa",CBOS_172_09_2004.sav
q141,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Gazety, czasopisma, książki",CBOS_172_09_2004.sav
q142,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Papierosy",CBOS_172_09_2004.sav
q158,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_317_10_2016.sav
q161,A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_317_10_2016.sav
q162,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_317_10_2016.sav
q165,A czy mógłby(mogłaby) Pan(i) podać przybliżone PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE?,CBOS_317_10_2016.sav
q137,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_257_10_2011.sav
q426,Wróćmy jeszcze raz do Pana(i) sytuacji materialnej. Czy mógł(a)by Pan(i) powiedzieć jakie są Pana(i) własne dochody miesięczne? - brutto:,CBOS_135_08_2001.sav
q427,Wróćmy jeszcze raz do Pana(i) sytuacji materialnej. Czy mógł(a)by Pan(i) powiedzieć jakie są Pana(i) własne dochody miesięczne? - netto:,CBOS_135_08_2001.sav
q78,"16. Czy, Pana(i) zdaniem ….. w wyniku realizacji programu Balcerowicza: - Zarobki i dochody ludności",CBOS_6_06_1990.sav
q61s2,A czy : - ma Pan(i) kredyt w euro,CBOS_250_03_2011.sav
q69s10,Czy ma Pan(i) w swoim gospodarstwie domowym następujące dobra i przedmioty: - Samochód osobowy,CBOS_250_03_2011.sav
q80i6,Z czego przede wszystkim utrzymuje się Pan(i) obecnie: Z oszczędności,CBOS_250_03_2011.sav
q115,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_250_03_2011.sav
q95,"Jak Pan(i) sądzi, gdyby była potrzeba przeznaczenia wszystkich Państwa oszczędności na bieżące utrzymanie i wydatki, jak długo byliby Państwo w stanie żyć ze zgromadzonych zasobów finansowych, nie obniżając dotychczasowego poziomu życia?",CBOS_286_03_2014.sav
q107i6,Z czego przede wszystkim utrzymuje się Pan(i) obecnie? - Z oszczędności,CBOS_286_03_2014.sav
